year,area,avg_temp_c,total_precip_mm,mean_ph,mean_n,mean_p,mean_k,yield_log1p,soil_black,soil_black_soil,soil_brown_forest,soil_coastal_salt_affected_alluvial,soil_deltaic_alluvial,soil_laterite,soil_mixed_red_and_black,soil_mixed_red_and_yellow,soil_red,soil_red_and_yellow,soil_unknown,district_anugul,district_balangir,district_baleshwar,district_bargarh,district_bhadrak,district_boudh,district_cuttack,district_deogarh,district_dhenkanal,district_gajapati,district_ganjam,district_jagatsinghapur,district_jajapur,district_jharsuguda,district_kalahandi,district_kandhamal,district_kendrapara,district_kendujhar,district_khordha,district_koraput,district_malkangiri,district_mayurbhanj,district_nabarangpur,district_nayagarh,district_nuapada,district_puri,district_rayagada,district_sambalpur,district_sonepur,district_sundargarh,season_Autumn,season_Kharif,season_Rabi,season_Summer,season_Whole Year,season_Winter,crop_encoded
2002,2010.0,28.14666666666667,814.06,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3870545462649846,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.015600817185662107
2003,2080.0,28.19807189542484,1650.7900000000002,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4736029132753824,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.015600817185662107
2001,6210.0,27.07196078431372,1278.56,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3930425881096072,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.015600817185662107
2002,4160.0,28.087647058823528,740.09,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4086651108388352,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.015600817185662107
2003,4270.0,27.92947712418301,1594.61,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4579286776439052,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.015600817185662107
2001,1170.0,27.01117647058824,1120.8200000000002,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3911176597000228,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,1170.0,27.28330065359477,848.8,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3794896217049037,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,1050.0,27.45911764705883,1380.04,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.376477571234912,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2001,430.0,28.065882352941177,1518.27,6.5,119.15,101.45,245.1,0.5292593254548288,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,370.0,28.38686274509804,1066.4199999999998,6.5,119.15,101.45,245.1,0.3964152725882465,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,330.0,28.50702614379085,1574.7199999999998,6.5,119.15,101.45,245.1,0.4737843520856415,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2001,130.0,26.11555555555556,1115.46,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4795730802618863,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,60.0,27.05509803921569,757.0,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5108256237659907,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,70.0,27.276339869281045,1352.59,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.538996500732687,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2001,180.0,25.863496732026142,1585.41,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.2876820724517809,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,210.0,26.48699346405229,1030.36,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.2876820724517809,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,180.0,26.81081699346405,1659.89,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.2876820724517809,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2001,210.0,26.224183006535945,1447.36,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.4212134650763035,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,100.0,26.70761437908497,987.02,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.4054651081081644,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,70.0,27.12101307189544,1504.2199999999998,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.4519851237430572,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2001,590.0,24.17751633986928,1150.9499999999998,6.5,119.15,101.45,245.1,0.4550620492475365,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,490.0,24.731111111111108,854.63,6.5,119.15,101.45,245.1,0.4389130421757044,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,430.0,25.24114379084968,1433.64,6.5,119.15,101.45,245.1,0.4434925036974037,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2001,470.0,25.68803921568627,1045.2800000000002,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4936578201436253,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,320.0,26.184281045751632,818.76,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4462871026284195,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,330.0,26.54081699346405,1329.67,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4353180712578455,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2001,30.0,27.654509803921563,1330.84,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.2876820724517809,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,50.0,28.07754901960784,1019.7,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.3364722366212129,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,60.0,28.565,1241.92,5.447143,191.34045450000002,14.668657999999999,225.9526945,0.4054651081081644,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2001,200.0,24.17751633986928,1150.9499999999998,6.5,119.15,101.45,245.1,0.5596157879354227,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,140.0,24.731111111111108,854.63,6.5,119.15,101.45,245.1,0.4519851237430572,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,70.0,25.24114379084968,1433.64,6.5,119.15,101.45,245.1,0.4519851237430572,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2002,150.0,27.877810457516343,1118.18,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5108256237659907,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
2003,20.0,27.50248366013072,1412.8000000000002,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.4054651081081644,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.004828824366990652
